locus_tag	product	type	gene_symbol	locus	start_coord	end_coord	note	gene_len	5GB1C_CH4_500ppm-Rep1_tpm	5GB1C_CH4_500ppm-Rep2_tpm	5GB1C_CH4_1000ppm-Rep1_tpm	5GB1C_CH4_1000ppm-Rep2_tpm
EQU24_RS07770	chemotaxis protein CheW	CDS		NZ_CP035467.1	1717363	1717861	Derived by automated computational analysis using gene prediction method: Protein Homology.	499	210.0057673333476	227.41135298705728	228.8951931486764	299.48218801222595
EQU24_RS07775	methyl-accepting chemotaxis protein	CDS		NZ_CP035467.1	1717994	1720358	Derived by automated computational analysis using gene prediction method: Protein Homology.	2365	153.52198241804498	173.21248891198638	184.4860810525028	226.43921948342668
EQU24_RS07780	chemotaxis protein CheW	CDS		NZ_CP035467.1	1720400	1720910	Derived by automated computational analysis using gene prediction method: Protein Homology.	511	67.14762626448365	70.2554342047831	74.21038888403592	96.48195990447796
EQU24_RS07785	chemotaxis protein CheA	CDS		NZ_CP035467.1	1720926	1722969	Derived by automated computational analysis using gene prediction method: Protein Homology.	2044	104.2563257642742	104.28992872802448	114.40145297799246	143.20795031313716
EQU24_RS07790	response regulator	CDS		NZ_CP035467.1	1723133	1723496	Derived by automated computational analysis using gene prediction method: Protein Homology.	364	275.40455347850514	274.6373304389067	279.98220908180565	344.97173826964803
EQU24_RS07800	GGDEF domain-containing protein	CDS		NZ_CP035467.1	1724011	1725025	Derived by automated computational analysis using gene prediction method: Protein Homology.	1015	116.73061150216452	119.76908713989584	103.58147481964605	139.79285089304767
EQU24_RS07805	sulfate adenylyltransferase subunit CysN	CDS	cysN	NZ_CP035467.1	1725043	1726678	Derived by automated computational analysis using gene prediction method: Protein Homology.	1636	159.6035610964894	161.73807864371685	174.67319792632625	209.1908095447928
EQU24_RS07810	four helix bundle protein	CDS		NZ_CP035467.1	1726729	1727071	Derived by automated computational analysis using gene prediction method: Protein Homology.	343	95.71445134541118	96.9243242755843	94.94107252924536	119.44948012211547
EQU24_RS07815	sulfate adenylyltransferase subunit CysD	CDS	cysD	NZ_CP035467.1	1727127	1728036	Derived by automated computational analysis using gene prediction method: Protein Homology.	910	179.91217890958157	180.96735041911475	192.3842767776605	226.4045152946665
EQU24_RS07820	acetate--CoA ligase	CDS	acs	NZ_CP035467.1	1728387	1730325	Derived by automated computational analysis using gene prediction method: Protein Homology.	1939	46.140438621310224	46.12691733953692	55.28305396576634	61.506572062648885
EQU24_RS07830	tRNA glutamyl-Q(34) synthetase GluQRS	CDS	gluQRS	NZ_CP035467.1	1730697	1731624	Derived by automated computational analysis using gene prediction method: Protein Homology.	928	71.92734333628249	68.90309913902783	84.00064404749634	109.48228602579164
EQU24_RS07835	RNA polymerase-binding protein DksA	CDS	dksA	NZ_CP035467.1	1731620	1732055	Derived by automated computational analysis using gene prediction method: Protein Homology.	436	224.1711331064633	220.82127311196777	268.5116778904664	298.56425363247695
EQU24_RS07840	aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	CDS		NZ_CP035467.1	1732167	1733346	Derived by automated computational analysis using gene prediction method: Protein Homology.	1180	36.84866534006311	37.95337125909563	31.755574683069963	37.164716823875374
EQU24_RS07845	peroxiredoxin	CDS		NZ_CP035467.1	1733705	1734170	Derived by automated computational analysis using gene prediction method: Protein Homology.	466	432.9930308715924	426.3084384302699	442.507048617329	460.6017668438875
EQU24_RS07860	class 1 fructose-bisphosphatase	CDS		NZ_CP035467.1	1734525	1735527	Derived by automated computational analysis using gene prediction method: Protein Homology.	1003	99.37380666410684	94.45872774236534	109.68322511738153	119.77939891065776
EQU24_RS07865	SemiSWEET transporter	CDS		NZ_CP035467.1	1735568	1735841	Derived by automated computational analysis using gene prediction method: Protein Homology.	274	61.308690974899584	57.54457687073094	52.31426852333573	64.0011880630225
EQU24_RS07870	sugar phosphorylase	CDS		NZ_CP035467.1	1735946	1737704	Derived by automated computational analysis using gene prediction method: Protein Homology.	1759	38.6039889299658	37.67773738082964	40.52546145928924	48.48375128646606
EQU24_RS07875	MBL fold metallo-hydrolase	CDS		NZ_CP035467.1	1738635	1739349	Derived by automated computational analysis using gene prediction method: Protein Homology.	715	71.01999566818452	62.98079837192918	73.83872179293928	76.41733277053527
EQU24_RS07880	sulfite exporter TauE/SafE family protein	CDS		NZ_CP035467.1	1739351	1740263	Derived by automated computational analysis using gene prediction method: Protein Homology.	913	29.62285225103104	26.54458556334796	25.928030349617917	29.17842389015855
EQU24_RS07885	SDR family oxidoreductase	CDS		NZ_CP035467.1	1740267	1741116	Derived by automated computational analysis using gene prediction method: Protein Homology.	850	39.05654151776668	36.646253911592105	37.8620839243454	41.44529340242986
EQU24_RS07890	acetate kinase	CDS		NZ_CP035467.1	1741446	1742652	Derived by automated computational analysis using gene prediction method: Protein Homology.	1207	41.920370121981975	40.69571705815363	39.7173416506809	45.905112325456535
EQU24_RS07895	phosphoketolase family protein	CDS		NZ_CP035467.1	1743117	1745508	Derived by automated computational analysis using gene prediction method: Protein Homology.	2392	90.26954234811755	92.85775845619598	98.74793998595716	112.50110363844124
EQU24_RS07900	Gfo/Idh/MocA family oxidoreductase	CDS		NZ_CP035467.1	1746026	1746962	Derived by automated computational analysis using gene prediction method: Protein Homology.	937	51.04598284542213	49.19164214170346	46.360219247784265	53.9550098120831
EQU24_RS07905	DegT/DnrJ/EryC1/StrS family aminotransferase	CDS		NZ_CP035467.1	1747355	1748453	Derived by automated computational analysis using gene prediction method: Protein Homology.	1099	77.45009068410778	80.38079383119486	84.37888372788694	98.4125163438639
EQU24_RS07910	lipid-A-disaccharide synthase	CDS	lpxB	NZ_CP035467.1	1748502	1749627	Derived by automated computational analysis using gene prediction method: Protein Homology.	1126	34.2888688900306	33.60525979590697	33.093775614683146	36.84382662875807
EQU24_RS07915	hypothetical protein	CDS		NZ_CP035467.1	1749844	1750108	Derived by automated computational analysis using gene prediction method: GeneMarkS-2+.	265	80.60283472847509	78.66159534578104	48.93335577835485	61.87907582285287
EQU24_RS07930	recombinase RecA	CDS	recA	NZ_CP035467.1	1752864	1753905	Derived by automated computational analysis using gene prediction method: Protein Homology.	1042	82.47770645686414	78.66240620479738	70.22782236382632	85.73088980556462
EQU24_RS07935	recombination regulator RecX	CDS		NZ_CP035467.1	1753942	1754404	Derived by automated computational analysis using gene prediction method: Protein Homology.	463	31.916098851996995	32.55532680783256	27.78718834436433	31.70677195893281
EQU24_RS07940	alanine--tRNA ligase	CDS	alaS	NZ_CP035467.1	1754432	1757060	Derived by automated computational analysis using gene prediction method: Protein Homology.	2629	87.84932419052848	88.52026650273164	94.56527987814572	103.6080711027057
EQU24_RS07945	aspartate kinase	CDS		NZ_CP035467.1	1757063	1758293	Derived by automated computational analysis using gene prediction method: Protein Homology.	1231	135.83130880039266	137.99378459426111	128.41121071010727	140.28441719897114
EQU24_RS07950	carbon storage regulator CsrA	CDS	csrA	NZ_CP035467.1	1758385	1758583	Derived by automated computational analysis using gene prediction method: Protein Homology.	199	360.8408374888247	367.155094765306	252.5447155419753	304.0523692915895
EQU24_RS07955	tRNA-Ser	tRNA			1758597	1758689		93	85.49406878869158	68.13377155973863	36.55857228337994	49.72720319475131
EQU24_RS07960	tRNA-Arg	tRNA			1758769	1758846		78	162.0730379862647	162.58766166818629	111.5031188354946	154.80586975961972
EQU24_RS07965	tRNA-Asn	tRNA			1758864	1758940		77	2.1540353605305382	3.2567636389621293	1.2127509264684626	2.200004708202213
EQU24_RS07970	hypothetical protein	CDS		NZ_CP035467.1	1759127	1759796	Derived by automated computational analysis using gene prediction method: Protein Homology.	670	13.80109745360816	12.418234189012685	10.567223744362511	12.894654461358344
EQU24_RS07975	TonB-dependent receptor	CDS		NZ_CP035467.1	1760386	1762447	Derived by automated computational analysis using gene prediction method: Protein Homology.	2062	11.419514783925624	10.684774984276824	12.723592224905667	13.28256576823681
EQU24_RS07980	cytochrome P450	CDS		NZ_CP035467.1	1762443	1763805	Derived by automated computational analysis using gene prediction method: Protein Homology.	1363	9.244484066205748	9.287929097652729	9.11832097905268	9.763824270344951
EQU24_RS07985	response regulator	CDS		NZ_CP035467.1	1763801	1764725	Derived by automated computational analysis using gene prediction method: Protein Homology.	925	12.103350039305376	11.609042063316627	11.637164565766566	12.277405734179975
EQU24_RS07990	ATP-binding protein	CDS		NZ_CP035467.1	1764693	1765131	Derived by automated computational analysis using gene prediction method: Protein Homology.	439	27.79300550818937	28.898213348797505	25.013333174735067	28.77876773941804
EQU24_RS07995	IS3 family transposase	CDS		NZ_CP035467.1	1765410	1766609	programmed frameshift; Derived by automated computational analysis using gene prediction method: Protein Homology.	1200	26.66297504173792	26.569763354532707	20.40251308628777	25.13619046030952
EQU24_RS08000	Y-family DNA polymerase	CDS		NZ_CP035467.1	1766730	1768026	Derived by automated computational analysis using gene prediction method: Protein Homology.	1297	8.292236886294496	7.896145226038	6.270399161833085	7.34808357442263
EQU24_RS08005	translesion error-prone DNA polymerase V autoproteolytic subunit	CDS	umuD	NZ_CP035467.1	1768025	1768463	Derived by automated computational analysis using gene prediction method: Protein Homology.	439	13.010999180129437	11.85306174066456	9.697863615871384	11.205891863136229
EQU24_RS08010	DUF1566 domain-containing protein	CDS		NZ_CP035467.1	1768689	1769133	Derived by automated computational analysis using gene prediction method: Protein Homology.	445	20.87236061709591	17.03671608100891	11.579727385538195	12.904881550157834
EQU24_RS08015	ergothioneine biosynthesis protein EgtB	CDS	egtB	NZ_CP035467.1	1769481	1770756	Derived by automated computational analysis using gene prediction method: Protein Homology.	1276	37.75654922761839	36.05602330463029	25.03864951594703	33.46851990141763
EQU24_RS08020	L-histidine N(alpha)-methyltransferase	CDS	egtD	NZ_CP035467.1	1770752	1771718	Derived by automated computational analysis using gene prediction method: Protein Homology.	967	38.4314045435401	37.65822402177357	29.66411340616189	37.89522897914096
EQU24_RS08025	DUF427 domain-containing protein	CDS		NZ_CP035467.1	1771754	1772036	Derived by automated computational analysis using gene prediction method: Protein Homology.	283	87.93035887531447	83.23160077312227	64.91431460828365	75.0270015537351
EQU24_RS08030	IS4 family transposase	CDS		NZ_CP035467.1	1772272	1773499	Derived by automated computational analysis using gene prediction method: Protein Homology.	1228	39.52361074747081	39.41632124480438	30.351857164998776	36.46246239767483
EQU24_RS08035	glutathione peroxidase	CDS		NZ_CP035467.1	1774091	1774634	Derived by automated computational analysis using gene prediction method: Protein Homology.	544	58.25324327664555	53.71190491417896	35.369301146848144	46.35466537950288
EQU24_RS08040	VOC family protein	CDS		NZ_CP035467.1	1774705	1775008	Derived by automated computational analysis using gene prediction method: GeneMarkS-2+.	304	53.67285724210119	47.47616829445904	37.294085645034286	44.501029446615824
EQU24_RS08045	IS3 family transposase	CDS		NZ_CP035467.1	1775833	1777032	programmed frameshift; Derived by automated computational analysis using gene prediction method: Protein Homology.	1200	28.23519647624182	30.614935191093583	22.266612322847003	28.61172123158224
EQU24_RS08050	hypothetical protein	CDS		NZ_CP035467.1	1777337	1777529	Derived by automated computational analysis using gene prediction method: GeneMarkS-2+.	193	34.48270207657598	31.76399199425564	31.38385752459449	33.107677070936965
EQU24_RS08055	diguanylate cyclase	CDS		NZ_CP035467.1	1777578	1779522	Derived by automated computational analysis using gene prediction method: Protein Homology.	1945	58.00062067625212	56.25305693434311	46.82839734219071	56.094600252999086
EQU24_RS08070	type II toxin-antitoxin system VapB family antitoxin	CDS	vapB	NZ_CP035467.1	1783001	1783229	Derived by automated computational analysis using gene prediction method: Protein Homology.	229	90.64849817920444	81.60219504327435	71.6396862786119	73.11585953109352
EQU24_RS08075	type II toxin-antitoxin system HigB family toxin	CDS		NZ_CP035467.1	1783448	1783757	Derived by automated computational analysis using gene prediction method: Protein Homology.	310	24.0263970370306	22.56359388897069	19.374674075274392	20.043888056961297
EQU24_RS08080	transcriptional regulator	CDS		NZ_CP035467.1	1783746	1784106	Derived by automated computational analysis using gene prediction method: Protein Homology.	361	42.900955644860126	36.17172800669988	37.61375553519152	41.30365626046766
EQU24_RS08085	site-specific integrase	CDS		NZ_CP035467.1	1784365	1785571	Derived by automated computational analysis using gene prediction method: Protein Homology.	1207	21.153425857496742	19.522368781110806	16.060660467386196	20.51049625547945
